CD4_S2	CD14_S1	CD19_S2	CD4_S3	CD4_S4	CD14_S3	CD56_S4	CD56_S1	CD14_S2	CD56_S2	CD19_S1	CD56_S3	CD14_S4	CD19_S3	CD4_S1	CD19_S4
hsa-mir-3686	19.3066471965712	31.7557763017795	18.1823711841616	20.5755441074664	25.0916451569948	26.4414936106641	8.09925127632025	17.626102655551	23.1380459461067	16.3773435018235	22.4444542563299	23.6657371361913	30.4159300776263	29.7424213383555	20.2796932777662	16.093990627375
hsa-mir-1197	15.4453177572569	23.2629524071175	23.9676711063949	22.2215876360637	22.3036845839954	22.8358353910281	18.8982529780806	28.6424168152704	24.1664035437114	18.1970483353594	18.7907058890204	22.3509739619585	30.8767775030449	29.7424213383555	18.8311437579257	17.2435613864732
hsa-mir-19a	12.5493206777713	19.939673491815	28.1000281937043	14.8143917573758	13.9398028649971	19.6308058624628	38.6964227646412	27.5407853992985	20.5671519520949	41.3982849629427	20.3565980464387	14.4623949165614	17.5122021659061	29.7424213383555	18.1068689980055	25.2905567001606
hsa-mir-100	11.5839883179427	37.6638277067617	35.5382709508614	11.5223047001812	18.5864038199962	22.4352066999575	17.0984193611205	18.7277340715229	45.2477342946087	18.1970483353594	17.224813731602	17.0919212650271	25.3466083980219	5.81916939228695	21.7282427976066	19.5427029046696
hsa-mir-372	17.3759824769141	54.6494754960856	19.0088426016235	27.1597182218556	13.0104826739973	26.0408649195935	18.8982529780806	16.5244712395791	30.3365491293399	25.0209414611192	12.5271372593469	13.8050133294449	11.5211856354645	20.0438056845439	15.9340447182448	9.19656607278569
hsa-mir-1298	19.3066471965712	19.2011670661922	24.7941425238568	13.9913699930771	26.0209653479946	22.4352066999575	14.3986689356804	15.4228398236071	24.6805823425138	29.1152773365751	13.5710653642925	24.9805003104242	55.7625384756482	11.6383387845739	13.036945678564	19.5427029046696
hsa-mir-1976	18.3413148367426	25.4784716839859	38.017685203247	18.1064788145704	19.515724010996	13.6213754964027	24.2977538289608	31.9473110631862	21.5955095496996	23.2012366275833	23.4883823612755	21.0362107877256	21.1989815692547	22.630103192227	20.2796932777662	21.841844422866
hsa-mir-10522	29.9253031546853	22.8936991943061	16.5294283492378	23.867631164661	26.9502855389944	16.8264050249681	19.7981697865606	22.5834440274247	22.6238671473043	29.5702035449591	20.3565980464387	19.0640660263763	22.1206764200919	25.8629750768309	17.3825942380853	32.1879812547499
hsa-mir-890	37.6479620333138	12.9238624483986	50.4147564651754	12.3453264644798	19.515724010996	21.6339493178161	29.6972546798409	15.9736555315931	15.4253639640711	29.1152773365751	22.4444542563299	11.8328685680957	22.5815238455104	31.0355700921971	24.6253418372875	21.841844422866
hsa-mir-4425	15.4453177572569	32.4942827274023	23.141199688933	15.6374135216744	17.6570836289963	29.6465231392295	18.8982529780806	19.8293654874949	30.3365491293399	16.3773435018235	22.9664183088027	19.0640660263763	26.2683032488591	17.4575081768608	18.8311437579257	14.9444198682767
hsa-mir-4701	17.3759824769141	40.6178534092528	14.0500140968522	21.398565871765	26.9502855389944	18.4289197892508	10.7990017017603	25.3375225673546	27.765655135328	21.8364580024313	15.1369575217109	15.7771580907942	18.4338970167432	20.6903800614647	34.0409137162503	16.093990627375
hsa-mir-6853	18.3413148367426	24.0014588327403	32.2323852810138	16.4604352859731	30.6675663029937	24.0377214642401	22.4979202120007	13.7703926996492	23.6522247449091	17.2871959185915	22.9664183088027	25.6378818975406	21.6598289946733	32.9752932229594	12.3126709186437	26.4401274592589
hsa-mir-6504	16.4106501170855	26.58623132242	19.8353140190854	17.2834570502717	16.7277634379965	26.8421223017348	17.9983361696006	22.0326283194388	23.6522247449091	18.1970483353594	22.4444542563299	21.0362107877256	24.4249135471848	31.0355700921971	19.5554185178459	22.9914151819642
hsa-mir-3670-1	23.1679766358854	25.4784716839859	19.8353140190854	33.7438923362448	24.162324965995	16.0251476428268	36.8965891476812	22.0326283194388	24.6805823425138	19.5618269605114	15.6589215741836	23.0083555490749	17.0513547404875	26.5095494537517	19.5554185178459	21.841844422866
hsa-mir-4713	24.133308995714	24.0014588327403	21.4882568540092	18.1064788145704	26.9502855389944	21.6339493178161	16.1985025526405	14.8720241156212	26.7372975377233	19.5618269605114	27.6640947810578	16.4345396779106	26.2683032488591	21.9835288153063	21.7282427976066	28.7392689774553
hsa-mir-3670-2	23.1679766358854	25.4784716839859	19.8353140190854	33.7438923362448	24.162324965995	16.0251476428268	36.8965891476812	22.0326283194388	24.6805823425138	19.5618269605114	15.6589215741836	23.0083555490749	17.0513547404875	26.5095494537517	19.5554185178459	21.841844422866
hsa-mir-3670-3	23.1679766358854	25.4784716839859	19.8353140190854	33.7438923362448	24.162324965995	16.0251476428268	36.8965891476812	22.0326283194388	24.6805823425138	19.5618269605114	15.6589215741836	23.0083555490749	17.0513547404875	26.5095494537517	19.5554185178459	21.841844422866
hsa-mir-3670-4	23.1679766358854	25.4784716839859	19.8353140190854	33.7438923362448	24.162324965995	16.0251476428268	36.8965891476812	22.0326283194388	24.6805823425138	19.5618269605114	15.6589215741836	23.0083555490749	17.0513547404875	26.5095494537517	19.5554185178459	21.841844422866
hsa-mir-6888	16.4106501170855	26.2169781096086	9.9176570095427	28.8057617504529	16.7277634379965	27.6433796838762	16.1985025526405	20.9309969034668	19.5387943544901	24.5660152527352	19.8346339939659	24.3231187233077	25.3466083980219	27.1561238306724	17.3825942380853	19.5427029046696
hsa-mir-8060	29.9253031546853	24.7399652583631	28.1000281937043	27.9827399861543	16.7277634379965	18.4289197892508	29.6972546798409	23.6850754433967	16.4537215616759	16.8322697102075	22.4444542563299	23.0083555490749	19.816439292999	20.6903800614647	20.2796932777662	31.0384104956517
hsa-mir-6855	19.3066471965712	27.6939909608542	9.9176570095427	18.929500578869	21.3743643929956	20.0314345535334	26.0975874459208	26.4391539833265	26.2231187389209	22.2913842108153	18.2687418365476	23.0083555490749	26.7291506742777	15.5177850460985	23.9010670773673	18.3931321455714
hsa-mir-12122	17.3759824769141	22.8936991943061	29.7529710286281	23.867631164661	20.4450442019958	28.4446370660175	18.8982529780806	22.0326283194388	16.4537215616759	22.2913842108153	21.4005261513843	21.693592374842	26.7291506742777	16.8109337999401	15.9340447182448	24.1409859410624
hsa-mir-520c	16.4106501170855	19.2011670661922	17.3558997666997	32.0978488076475	21.3743643929956	22.8358353910281	41.3961731900813	20.9309969034668	14.3970063664664	23.6561628359673	20.8785620989115	29.5821714202391	17.5122021659061	20.0438056845439	24.6253418372875	21.841844422866
hsa-mir-548ao	29.9253031546853	15.8778881508897	27.2735567762424	19.7525223431677	26.9502855389944	24.0377214642401	18.8982529780806	19.8293654874949	22.6238671473043	25.9307938778872	19.3126699414932	17.7493028521435	23.042371270929	28.449272584514	22.4525175575268	13.7948491091785
hsa-mir-8063	29.9253031546853	21.0474331302492	32.2323852810138	19.7525223431677	14.8691230559969	26.8421223017348	28.7973378713609	22.0326283194388	19.5387943544901	18.6519745437434	17.7467777840748	26.295263484657	25.3466083980219	16.1643594230193	19.5554185178459	13.7948491091785
hsa-mir-5687	39.5786267529709	13.29311566121	37.1912137857851	32.9208705719462	13.9398028649971	11.6182320410494	20.6980865950406	18.7277340715229	9.25521837844268	23.2012366275833	29.2299869384761	21.0362107877256	15.6688124642317	34.9150163537217	34.7651884761706	24.1409859410624
hsa-mir-6529	19.3066471965712	25.4784716839859	23.9676711063949	18.929500578869	28.808925920994	23.6370927731695	21.5980034035207	18.7277340715229	14.3970063664664	17.2871959185915	25.0542745186938	18.4066844392599	28.1116929505334	22.630103192227	19.5554185178459	24.1409859410624
hsa-mir-7978	21.2373119162283	22.1551927686834	8.26471417461892	26.3366964575569	26.0209653479946	23.2364640820988	45.8957572324814	19.2785497795089	10.2835759760474	17.2871959185915	17.7467777840748	37.4707504656363	16.1296598896503	26.5095494537517	26.7981661170481	14.9444198682767
hsa-mir-3119-1	21.2373119162283	9.60058353309612	32.2323852810138	22.2215876360637	26.0209653479946	16.0251476428268	28.7973378713609	18.176918363537	10.2835759760474	26.3857200862712	30.7958790958945	25.6378818975406	16.5905073150689	36.2081651075632	21.7282427976066	26.4401274592589
hsa-mir-3119-2	21.2373119162283	9.60058353309612	32.2323852810138	22.2215876360637	26.0209653479946	16.0251476428268	28.7973378713609	18.176918363537	10.2835759760474	26.3857200862712	30.7958790958945	25.6378818975406	16.5905073150689	36.2081651075632	21.7282427976066	26.4401274592589
hsa-mir-325	13.5146530375998	30.2787634505339	14.0500140968522	24.6906529289596	19.515724010996	27.2427509928055	25.1976706374408	20.9309969034668	18.5104367568854	16.3773435018235	21.4005261513843	19.7214476134928	16.1296598896503	26.5095494537517	24.6253418372875	17.2435613864732
hsa-mir-4509-1	19.3066471965712	21.0474331302492	17.3558997666997	26.3366964575569	16.7277634379965	23.2364640820988	21.5980034035207	24.7867068593686	15.4253639640711	20.9266055856633	24.0103464137483	23.0083555490749	20.7381341438361	23.9232519460686	21.0039680376864	25.2905567001606
hsa-mir-4509-2	19.3066471965712	21.0474331302492	17.3558997666997	26.3366964575569	16.7277634379965	23.2364640820988	21.5980034035207	24.7867068593686	15.4253639640711	20.9266055856633	24.0103464137483	23.0083555490749	20.7381341438361	23.9232519460686	21.0039680376864	25.2905567001606
hsa-mir-4509-3	19.3066471965712	21.0474331302492	17.3558997666997	26.3366964575569	16.7277634379965	23.2364640820988	21.5980034035207	24.7867068593686	15.4253639640711	20.9266055856633	24.0103464137483	23.0083555490749	20.7381341438361	23.9232519460686	21.0039680376864	25.2905567001606
hsa-mir-4794	10.6186559581141	33.6020423658364	41.3235708730946	18.929500578869	11.1518422919977	25.6402362285228	16.1985025526405	15.4228398236071	37.5350523125731	20.9266055856633	16.1808856266564	13.1476317423285	16.5905073150689	11.6383387845739	10.8641213988033	33.3375520138481
hsa-mir-5706	12.5493206777713	30.2787634505339	9.9176570095427	13.1683482287785	23.2330047749952	36.0565821963602	15.2985857441605	18.176918363537	24.6805823425138	14.1027124599036	18.2687418365476	13.8050133294449	28.572540375952	21.9835288153063	19.5554185178459	19.5427029046696
hsa-mir-3689f	18.3413148367426	22.8936991943061	19.8353140190854	15.6374135216744	24.162324965995	34.8546961231482	14.3986689356804	13.7703926996492	24.1664035437114	19.1069007521274	18.7907058890204	25.6378818975406	22.5815238455104	10.9917644076531	23.176792317447	25.2905567001606
hsa-mir-10b	31.8559678743424	25.8477248967972	28.1000281937043	16.4604352859731	17.6570836289963	22.4352066999575	18.8982529780806	17.626102655551	16.9679003604783	21.8364580024313	22.4444542563299	15.1197765036778	17.9730495913246	26.5095494537517	18.8311437579257	26.4401274592589
hsa-mir-3117	19.3066471965712	14.4008752996442	28.1000281937043	16.4604352859731	27.8796057299942	18.8295484803214	8.99916808480028	15.9736555315931	18.5104367568854	26.3857200862712	13.5710653642925	22.3509739619585	50.6932167960439	14.224636292257	12.3126709186437	29.8888397365535
hsa-mir-122b	13.5146530375998	22.8936991943061	11.5705998444665	19.7525223431677	26.9502855389944	25.6402362285228	16.1985025526405	13.2195769916633	21.5955095496996	25.0209414611192	18.7907058890204	22.3509739619585	28.572540375952	16.8109337999401	22.4525175575268	25.2905567001606
hsa-mir-5700	18.3413148367426	22.8936991943061	28.9264996111662	10.6992829358825	26.9502855389944	14.4226328785441	12.5988353187204	33.0489424791581	19.0246155556877	15.0125648766715	26.0982026236394	24.9805003104242	16.5905073150689	20.6903800614647	22.4525175575268	36.7862642911428
hsa-mir-6086	30.8906355145139	16.9856477893239	28.9264996111662	28.8057617504529	24.162324965995	23.6370927731695	14.3986689356804	17.075286947565	17.4820791592806	14.5576386682875	21.4005261513843	21.0362107877256	18.4338970167432	33.6218675998801	23.176792317447	16.093990627375
hsa-mir-6851	17.3759824769141	25.4784716839859	14.0500140968522	24.6906529289596	18.5864038199962	21.6339493178161	20.6980865950406	19.2785497795089	19.0246155556877	18.6519745437434	17.224813731602	21.693592374842	21.1989815692547	26.5095494537517	23.9010670773673	28.7392689774553
hsa-mir-511	15.4453177572569	23.6322056199289	16.5294283492378	20.5755441074664	15.7984432469967	18.8295484803214	15.2985857441605	20.3801811954809	19.5387943544901	25.0209414611192	16.1808856266564	19.0640660263763	27.6508455251148	29.0958469614347	26.7981661170481	17.2435613864732
hsa-mir-6757	17.3759824769141	22.1551927686834	20.6617854365473	17.2834570502717	29.7382461119938	20.0314345535334	17.0984193611205	17.626102655551	23.1380459461067	13.1928600431356	19.8346339939659	26.295263484657	19.3555918675804	21.9835288153063	27.5224408769684	29.8888397365535
hsa-mir-133a-1	15.4453177572569	25.1092184711745	19.0088426016235	23.0446094003623	17.6570836289963	27.6433796838762	14.3986689356804	15.9736555315931	32.3932643245494	18.1970483353594	13.5710653642925	21.693592374842	25.3466083980219	24.5698263229893	14.4854951984044	4.59828303639285
hsa-mir-365a	19.3066471965712	19.939673491815	32.2323852810138	17.2834570502717	19.515724010996	16.0251476428268	16.1985025526405	15.9736555315931	16.4537215616759	17.7421221269754	30.7958790958945	22.3509739619585	11.5211856354645	12.2849131614947	16.6583194781651	83.9186654141694
hsa-mir-1270	18.3413148367426	29.1710038120997	20.6617854365473	22.2215876360637	20.4450442019958	21.6339493178161	15.2985857441605	17.075286947565	15.9395427628735	19.1069007521274	18.2687418365476	16.4345396779106	18.8947444421618	31.6821444691178	18.1068689980055	27.5896982183571
hsa-mir-6773	19.3066471965712	22.1551927686834	14.8764855143141	19.7525223431677	20.4450442019958	24.0377214642401	27.8974210628809	17.626102655551	17.996257958083	15.9224172934395	21.9224902038571	30.896934594472	23.9640661217662	22.630103192227	14.4854951984044	14.9444198682767
hsa-mir-6863	25.0986413555425	27.3247377480428	13.2235426793903	13.1683482287785	12.0811624829975	22.8358353910281	8.99916808480028	19.8293654874949	25.7089399401186	25.9307938778872	23.4883823612755	19.0640660263763	22.5815238455104	15.5177850460985	16.6583194781651	24.1409859410624
hsa-mir-7109	21.2373119162283	15.8778881508897	22.3147282714711	26.3366964575569	23.2330047749952	14.4226328785441	20.6980865950406	20.3801811954809	18.5104367568854	28.2054249198071	13.0491013118197	25.6378818975406	25.8074558234405	12.9314875384154	27.5224408769684	28.7392689774553
hsa-mir-891a	25.0986413555425	21.0474331302492	32.2323852810138	28.8057617504529	23.2330047749952	22.0345780088868	20.6980865950406	15.9736555315931	21.5955095496996	18.1970483353594	15.6589215741836	16.4345396779106	19.3555918675804	23.2766775691478	16.6583194781651	19.5427029046696
hsa-mir-3923	18.3413148367426	32.8635359402136	15.7029569317759	14.8143917573758	14.8691230559969	26.8421223017348	10.7990017017603	21.4818126114528	21.5955095496996	19.5618269605114	16.7028496791292	17.0919212650271	20.7381341438361	19.3972313076232	15.9340447182448	27.5896982183571
hsa-mir-5583-1	33.7866325939995	9.60058353309612	26.4470853587805	27.1597182218556	15.7984432469967	14.0220041874734	28.7973378713609	21.4818126114528	11.3119335736522	21.8364580024313	23.4883823612755	42.7298031625677	7.83440623211587	29.0958469614347	23.9010670773673	20.6922736637678
hsa-mir-5583-2	33.7866325939995	9.60058353309612	26.4470853587805	27.1597182218556	15.7984432469967	14.0220041874734	28.7973378713609	21.4818126114528	11.3119335736522	21.8364580024313	23.4883823612755	42.7298031625677	7.83440623211587	29.0958469614347	23.9010670773673	20.6922736637678
hsa-mir-4268	19.3066471965712	21.4166863430606	23.9676711063949	17.2834570502717	24.162324965995	23.6370927731695	10.7990017017603	25.8883382753405	27.2514763365257	15.4674910850555	22.9664183088027	17.7493028521435	21.6598289946733	15.5177850460985	12.3126709186437	19.5427029046696
hsa-mir-1323	20.2719795563997	35.4483084298934	14.8764855143141	13.9913699930771	13.0104826739973	23.6370927731695	12.5988353187204	15.9736555315931	22.109688348502	20.0167531688954	15.1369575217109	13.1476317423285	26.2683032488591	20.6903800614647	15.9340447182448	21.841844422866
hsa-mir-3681	22.2026442760568	19.939673491815	15.7029569317759	11.5223047001812	22.3036845839954	29.6465231392295	17.0984193611205	20.3801811954809	22.109688348502	14.5576386682875	25.0542745186938	15.7771580907942	26.2683032488591	10.9917644076531	23.9010670773673	17.2435613864732
hsa-mir-4771-1	17.3759824769141	23.2629524071175	19.8353140190854	23.867631164661	18.5864038199962	20.4320632446041	21.5980034035207	19.2785497795089	18.5104367568854	20.9266055856633	17.224813731602	14.4623949165614	18.4338970167432	27.1561238306724	20.2796932777662	24.1409859410624
hsa-mir-4771-2	17.3759824769141	23.2629524071175	19.8353140190854	23.867631164661	18.5864038199962	20.4320632446041	21.5980034035207	19.2785497795089	18.5104367568854	20.9266055856633	17.224813731602	14.4623949165614	18.4338970167432	27.1561238306724	20.2796932777662	24.1409859410624
hsa-mir-6782	20.2719795563997	16.6163945765125	23.9676711063949	19.7525223431677	21.3743643929956	16.0251476428268	14.3986689356804	17.626102655551	22.109688348502	17.7421221269754	26.0982026236394	23.0083555490749	22.1206764200919	18.7506569307024	23.9010670773673	28.7392689774553
hsa-mir-3163	25.0986413555425	23.6322056199289	17.3558997666997	18.1064788145704	23.2330047749952	20.4320632446041	14.3986689356804	13.2195769916633	17.996257958083	23.2012366275833	17.224813731602	13.1476317423285	34.5635569063935	11.6383387845739	25.3496165972077	17.2435613864732
hsa-mir-329-1	25.0986413555425	19.939673491815	40.4970994556327	21.398565871765	13.9398028649971	16.8264050249681	9.89908489328031	13.7703926996492	17.4820791592806	23.6561628359673	24.532310466221	19.7214476134928	21.6598289946733	25.8629750768309	15.2097699583246	12.6452783500803
hsa-mir-4775	14.4799853974284	16.9856477893239	21.4882568540092	16.4604352859731	27.8796057299942	18.8295484803214	27.8974210628809	15.9736555315931	16.4537215616759	24.5660152527352	16.7028496791292	19.0640660263763	19.816439292999	32.3287188460386	18.8311437579257	22.9914151819642
hsa-mir-4659a	9.65332359828558	26.58623132242	18.1823711841616	15.6374135216744	17.6570836289963	27.6433796838762	12.5988353187204	17.075286947565	19.5387943544901	15.4674910850555	21.4005261513843	14.4623949165614	27.6508455251148	21.3369544383855	16.6583194781651	21.841844422866
hsa-mir-10a	20.2719795563997	18.0934074277581	11.5705998444665	27.1597182218556	20.4450442019958	14.4226328785441	53.0950917003217	24.2358911513826	19.0246155556877	25.0209414611192	15.1369575217109	28.2674082460063	11.5211856354645	14.8712106691778	21.7282427976066	5.74785379549106
hsa-mir-3938	9.65332359828558	21.0474331302492	23.9676711063949	16.4604352859731	17.6570836289963	20.4320632446041	16.1985025526405	20.3801811954809	23.6522247449091	25.9307938778872	21.9224902038571	11.8328685680957	23.042371270929	16.8109337999401	15.9340447182448	26.4401274592589
hsa-mir-3659	19.3066471965712	30.6480166633453	12.3970712619284	14.8143917573758	14.8691230559969	21.2333206267455	17.9983361696006	24.7867068593686	16.4537215616759	16.8322697102075	17.7467777840748	18.4066844392599	29.4942352267892	14.224636292257	16.6583194781651	14.9444198682767
hsa-mir-4720	26.0639737153711	29.9095102377225	15.7029569317759	18.1064788145704	20.4450442019958	22.4352066999575	17.9983361696006	14.8720241156212	19.5387943544901	21.8364580024313	20.8785620989115	18.4066844392599	16.1296598896503	21.9835288153063	11.5883961587235	11.4957075909821
hsa-mir-7855	21.2373119162283	21.0474331302492	19.0088426016235	19.7525223431677	27.8796057299942	18.0282910981801	17.0984193611205	18.7277340715229	20.5671519520949	20.4716793772794	21.9224902038571	28.9247898331227	12.9037279117203	14.8712106691778	16.6583194781651	27.5896982183571
hsa-mir-3156-2	8.68799123845703	32.1250295145909	16.5294283492378	18.1064788145704	12.0811624829975	27.2427509928055	23.3978370204807	22.5834440274247	19.5387943544901	13.1928600431356	11.4832091544013	24.3231187233077	22.5815238455104	21.3369544383855	13.036945678564	10.3461368318839
hsa-mir-6805	18.3413148367426	31.7557763017795	16.5294283492378	14.8143917573758	17.6570836289963	12.8201181142614	14.3986689356804	16.5244712395791	32.3932643245494	19.5618269605114	21.4005261513843	21.0362107877256	21.1989815692547	14.8712106691778	15.9340447182448	11.4957075909821
hsa-mir-3646	17.3759824769141	19.5704202790036	18.1823711841616	27.1597182218556	28.808925920994	16.8264050249681	18.8982529780806	18.176918363537	16.4537215616759	18.1970483353594	13.5710653642925	16.4345396779106	23.5032186963476	25.8629750768309	19.5554185178459	28.7392689774553
hsa-mir-19b-1	27.9946384350282	22.5244459814947	21.4882568540092	32.9208705719462	18.5864038199962	20.8326919356748	17.0984193611205	19.2785497795089	17.4820791592806	14.1027124599036	14.0930294167653	22.3509739619585	22.5815238455104	18.1040825537816	15.9340447182448	12.6452783500803
hsa-mir-3689e	10.6186559581141	17.3549010021353	20.6617854365473	17.2834570502717	29.7382461119938	28.8452657570882	17.0984193611205	18.7277340715229	26.7372975377233	14.5576386682875	16.7028496791292	19.0640660263763	24.8857609726033	16.8109337999401	14.4854951984044	13.7948491091785
hsa-mir-5704	9.65332359828558	28.432497386477	16.5294283492378	12.3453264644798	25.0916451569948	18.0282910981801	35.9966723392011	13.7703926996492	22.6238671473043	25.9307938778872	13.0491013118197	16.4345396779106	21.6598289946733	16.8109337999401	15.2097699583246	14.9444198682767
hsa-mir-6868	10.6186559581141	28.432497386477	7.43824275715703	13.9913699930771	16.7277634379965	32.0502952856535	16.1985025526405	22.5834440274247	36.5066947149684	14.5576386682875	12.0051732068741	19.7214476134928	27.1899980996962	6.46574376920772	10.8641213988033	6.89742455458927
hsa-mir-4796	9.65332359828558	36.5560680683275	26.4470853587805	14.8143917573758	13.9398028649971	26.8421223017348	12.5988353187204	11.0163141597194	19.0246155556877	17.7421221269754	17.224813731602	13.1476317423285	22.1206764200919	21.3369544383855	14.4854951984044	12.6452783500803
hsa-mir-4779	14.4799853974284	25.4784716839859	12.3970712619284	17.2834570502717	21.3743643929956	18.8295484803214	11.6989185102404	18.7277340715229	21.0813307508972	15.0125648766715	21.4005261513843	28.9247898331227	21.6598289946733	19.3972313076232	19.5554185178459	16.093990627375
hsa-mir-410	31.8559678743424	14.4008752996442	21.4882568540092	28.8057617504529	15.7984432469967	18.0282910981801	15.2985857441605	17.075286947565	8.74103957964031	24.5660152527352	27.6640947810578	21.693592374842	14.286270187976	24.5698263229893	15.2097699583246	26.4401274592589
hsa-mir-4719	40.5439591127995	14.7701285124556	35.5382709508614	19.7525223431677	12.0811624829975	12.0188607321201	26.0975874459208	16.5244712395791	10.7977547748498	26.8406462946552	31.3178431483673	10.5181053938628	7.37355880669729	25.2164006999101	17.3825942380853	27.5896982183571
hsa-mir-1302-8	26.0639737153711	25.1092184711745	29.7529710286281	16.4604352859731	16.7277634379965	20.4320632446041	9.89908489328031	18.176918363537	20.5671519520949	21.8364580024313	17.224813731602	15.7771580907942	14.7471176133946	19.3972313076232	21.7282427976066	6.89742455458927
hsa-mir-103b-1	32.821300234171	25.4784716839859	26.4470853587805	18.1064788145704	20.4450442019958	20.4320632446041	13.4987521272004	14.3212084076352	38.5634099101778	8.64359795929573	13.5710653642925	11.1754869809792	29.4942352267892	6.46574376920772	13.036945678564	8.04699531368748
hsa-mir-4755	11.5839883179427	26.9554845352314	14.0500140968522	7.40719587868789	19.515724010996	30.4477805213708	13.4987521272004	19.8293654874949	17.996257958083	17.7421221269754	22.4444542563299	15.7771580907942	32.7201672047192	10.3451900307324	10.1398466388831	6.89742455458927
hsa-mir-215	19.3066471965712	20.6781799174378	19.8353140190854	29.6287835147516	16.7277634379965	20.0314345535334	23.3978370204807	15.9736555315931	21.5955095496996	13.6477862515196	20.8785620989115	11.1754869809792	19.3555918675804	21.3369544383855	20.2796932777662	16.093990627375
hsa-mir-3657	25.0986413555425	13.6623688740214	42.1500422905565	11.5223047001812	16.7277634379965	24.8389788463815	8.99916808480028	22.0326283194388	13.882827567664	14.5576386682875	32.3617712533129	6.57381587116426	18.8947444421618	25.8629750768309	17.3825942380853	11.4957075909821
hsa-mir-378d-1	16.4106501170855	21.785939555872	23.9676711063949	27.1597182218556	29.7382461119938	20.8326919356748	10.7990017017603	12.6687612836773	15.9395427628735	13.6477862515196	21.4005261513843	13.8050133294449	21.6598289946733	23.2766775691478	15.2097699583246	21.841844422866
hsa-mir-34c	31.8559678743424	18.4626606405695	23.141199688933	23.867631164661	27.8796057299942	18.0282910981801	14.3986689356804	14.3212084076352	12.8544699700593	17.2871959185915	23.4883823612755	24.9805003104242	17.0513547404875	14.224636292257	16.6583194781651	19.5427029046696
hsa-mir-6833	10.6186559581141	15.8778881508897	12.3970712619284	16.4604352859731	31.5968864939935	28.4446370660175	14.3986689356804	20.9309969034668	27.2514763365257	16.3773435018235	14.0930294167653	13.8050133294449	34.5635569063935	13.5780619153362	7.96702235912242	11.4957075909821
hsa-mir-4529	12.5493206777713	29.9095102377225	20.6617854365473	9.0532394072852	21.3743643929956	13.6213754964027	17.9983361696006	17.075286947565	20.0529731532925	16.8322697102075	24.532310466221	20.3788292006092	15.2079650388132	16.8109337999401	21.7282427976066	20.6922736637678
hsa-mir-3201	19.3066471965712	24.3707120455517	16.5294283492378	17.2834570502717	14.8691230559969	22.0345780088868	21.5980034035207	14.8720241156212	24.6805823425138	16.8322697102075	10.4392810494558	16.4345396779106	23.042371270929	21.9835288153063	15.2097699583246	14.9444198682767
hsa-mir-5683	17.3759824769141	22.1551927686834	21.4882568540092	23.867631164661	16.7277634379965	22.4352066999575	13.4987521272004	18.7277340715229	21.5955095496996	18.6519745437434	13.5710653642925	17.0919212650271	19.3555918675804	13.5780619153362	22.4525175575268	13.7948491091785
hsa-mir-302e	22.2026442760568	19.5704202790036	14.0500140968522	16.4604352859731	18.5864038199962	19.2301771713921	17.0984193611205	15.9736555315931	16.4537215616759	18.6519745437434	20.8785620989115	19.7214476134928	20.7381341438361	22.630103192227	15.9340447182448	25.2905567001606
hsa-mir-8062	17.3759824769141	19.5704202790036	23.141199688933	16.4604352859731	18.5864038199962	18.0282910981801	12.5988353187204	14.3212084076352	21.5955095496996	16.3773435018235	16.1808856266564	18.4066844392599	32.2593197793006	13.5780619153362	16.6583194781651	24.1409859410624
hsa-mir-6738	14.4799853974284	24.7399652583631	14.8764855143141	9.0532394072852	12.0811624829975	18.8295484803214	13.4987521272004	15.9736555315931	30.3365491293399	23.2012366275833	17.7467777840748	15.1197765036778	22.1206764200919	15.5177850460985	21.0039680376864	13.7948491091785
hsa-mir-761	20.2719795563997	14.7701285124556	22.3147282714711	26.3366964575569	20.4450442019958	22.8358353910281	14.3986689356804	17.075286947565	15.9395427628735	20.9266055856633	19.3126699414932	10.5181053938628	18.8947444421618	23.2766775691478	18.1068689980055	18.3931321455714
hsa-mir-4729	12.5493206777713	15.139381725267	42.1500422905565	23.867631164661	14.8691230559969	16.4257763338974	14.3986689356804	19.2785497795089	16.4537215616759	15.9224172934395	23.4883823612755	12.4902501552121	17.0513547404875	27.8026982075932	17.3825942380853	18.3931321455714
hsa-mir-5692c-1	49.2319503512565	15.5086349380783	20.6617854365473	30.4518052790502	7.43456152799846	15.2238902606854	13.4987521272004	16.5244712395791	9.25521837844268	25.4758676695032	20.3565980464387	14.4623949165614	15.2079650388132	20.0438056845439	21.7282427976066	20.6922736637678
hsa-mir-548v	32.821300234171	26.58623132242	20.6617854365473	16.4604352859731	13.0104826739973	13.2207468053321	13.4987521272004	13.2195769916633	23.6522247449091	20.0167531688954	21.4005261513843	8.54596063251353	16.1296598896503	19.3972313076232	22.4525175575268	14.9444198682767
hsa-mir-8053	16.4106501170855	19.939673491815	25.6206139413186	18.1064788145704	18.5864038199962	19.2301771713921	10.7990017017603	15.9736555315931	25.7089399401186	21.8364580024313	19.8346339939659	19.7214476134928	11.0603382100459	21.9835288153063	15.2097699583246	10.3461368318839
hsa-mir-509-3	21.2373119162283	19.2011670661922	22.3147282714711	24.6906529289596	25.0916451569948	24.4383501553108	8.09925127632025	15.4228398236071	15.4253639640711	15.9224172934395	13.0491013118197	23.0083555490749	14.286270187976	15.5177850460985	26.7981661170481	13.7948491091785
