CD4_S2	CD56_S2	CD4_S3	CD56_S3	CD19_S3	CD19_S2	CD56_S1	CD14_S3	CD14_S1	CD14_S2	CD19_S1	CD14_S4	CD4_S1	CD4_S4	CD56_S4	CD19_S4
hsa-miR-4460	2.68070442423166	2.95513006112357	2.17080934609762	2.90179147124384	2.38507722608378	3.17246495417957	3.11941128452133	2.79684639144977	3.56975444434947	2.9438845760406	3.21714788620091	3.32013553855158	2.78767604671691	2.17919371000139	3.18409225419277	1.43209803932503
hsa-miR-5579-3p	2.38284837709481	2.19251585180136	3.68093758686118	2.57015816024455	3.03555283319754	3.02490844468285	2.43314080192664	3.65012156172258	4.15087726087147	2.78033543292723	2.53985359436914	3.43080672316997	1.96777132709429	2.29388811579093	2.65341021182731	2.08305169356368
hsa-miR-617	3.17713116945974	3.09812022537149	2.73710743638395	2.7359748157442	2.67417749591212	1.84445636870905	3.30657596159261	2.3228046301871	3.6527719895669	3.27098286226733	2.53985359436914	4.26084060780786	2.13175227101881	3.32613776789685	1.80431894404257	2.08305169356368
hsa-miR-4679	4.66641140514399	4.52802186785063	3.49217155676573	3.89669140424173	2.09597695625544	4.42669528490173	2.74508193037877	2.41761298243963	2.36600003869674	1.52645866905809	3.04782431324297	1.88141013851256	3.11563793456596	2.52327692737003	3.18409225419277	1.04152584678184
hsa-miR-569	4.26927000896153	3.2411103896194	1.88766030095445	1.82398321049613	2.45735229354087	2.7297954256894	4.11762289556816	2.13318792568203	2.19996494826188	3.38001562434291	4.40241289690651	3.09879316931481	3.68957123830179	1.49102727526411	1.91045535251566	2.47362388610687
hsa-miR-122-3p	5.8578355936914	3.47942733003259	3.02025648152712	2.98469979899367	3.10782790065462	4.35291703015337	3.05702305883091	2.08578374955576	2.11694740304445	2.23517162254934	3.10426550422895	2.15808810005853	3.36160935045275	3.21144336210731	1.59204612709639	1.69247950102049
hsa-miR-653-3p	3.27641651850536	2.43083279221455	4.05846964705207	2.0727081937456	2.67417749591212	3.54135622792138	2.43314080192664	2.6072296869447	2.57354390174031	2.78033543292723	2.93494193127101	3.32013553855158	2.13175227101881	4.47308182579232	2.97181943724659	3.64534046373644
hsa-miR-548ap-3p	2.68070442423166	3.90839782277634	2.17080934609762	2.23852484924525	2.60190242845503	3.3200214636763	3.61851709004475	2.93905891982857	1.86789476739216	2.72581905188944	2.76561835831307	2.98812198469642	3.19762840652822	4.01430420263413	3.29022866266586	1.82267023186822
hsa-miR-3915	2.58141907518604	3.09812022537149	3.49217155676573	3.15051645449332	3.75830350776838	3.54135622792138	1.93403499640323	3.41310068109125	2.61505267434903	2.12613886047376	2.87850074028503	2.60077283853207	2.21374274298108	3.55552657947595	2.12272816946185	3.38495900204098
hsa-miR-526a-5p	2.68070442423166	3.43176394194995	3.58655457181345	2.81888314349402	2.89100269828337	2.21334764245087	2.30836435054579	3.41310068109125	2.36600003869674	2.50775352773829	3.16070669521493	2.54543724622288	2.78767604671691	4.24369301421323	1.91045535251566	3.64534046373644
hsa-miR-520c-5p	2.58141907518604	3.43176394194995	3.58655457181345	2.81888314349402	2.89100269828337	2.21334764245087	2.30836435054579	3.41310068109125	2.40750881130545	2.50775352773829	3.16070669521493	2.54543724622288	2.78767604671691	4.24369301421323	1.91045535251566	3.64534046373644
hsa-miR-518d-5p	2.68070442423166	3.43176394194995	3.58655457181345	2.81888314349402	2.89100269828337	2.21334764245087	2.30836435054579	3.41310068109125	2.36600003869674	2.50775352773829	3.16070669521493	2.54543724622288	2.78767604671691	4.24369301421323	1.91045535251566	3.64534046373644
hsa-miR-4503	5.95712094273701	2.71681312071038	4.90791678248157	1.98979986599578	1.80687668642711	2.06579113295414	2.37075257623621	3.27088815271244	2.07543863043574	1.74452419320924	2.93494193127101	3.37547113086078	3.0336474626037	3.89960979684459	2.97181943724659	3.25476827119325
hsa-miR-3201	4.46784070705276	3.19344700153676	4.6247677373384	1.82398321049613	4.26422897996797	4.35291703015337	2.49552902761707	1.65914616441936	1.49431581391373	1.4719422880203	4.57173646986446	1.6047321769666	3.60758076633953	2.75266573894912	3.39636507113896	2.73400534780233
hsa-miR-518a-3p	2.68070442423166	2.47849618029719	1.51012824076356	2.57015816024455	2.3128021586267	2.80357368043776	2.24597612485536	3.55531320947005	3.23768426347975	2.56226990877607	2.59629478535512	4.09483383088029	3.19762840652822	4.01430420263413	2.7595466203004	2.08305169356368
hsa-miR-133a-5p	1.98570698091234	3.28877377770204	2.83149045143167	2.48724983249472	2.09597695625544	3.83646924691483	3.05702305883091	2.70203803919724	3.23768426347975	2.07162247943597	3.44291265014484	2.65610843084127	3.44359982241501	3.21144336210731	2.54727380335422	1.56228877017276
hsa-miR-1179	6.05640629178263	2.04952568755344	4.05846964705207	1.74107488274631	3.39692817048296	7.96805151282312	2.62030547899792	1.46952945991429	1.03771931521787	0.981294858680199	3.33003026817287	1.27271862311144	3.27961887849048	4.01430420263413	2.65341021182731	5.33781996475693
hsa-miR-579-3p	2.58141907518604	2.76447650879302	2.45395839124078	1.98979986599578	2.3128021586267	3.17246495417957	2.99463483314048	3.88714244235392	2.32449126608803	3.21646648122954	2.48341240338316	3.92882705395271	2.62369510279239	2.06449930421184	2.22886457793494	2.6038146169546
hsa-miR-4668-3p	3.47498721659659	2.71681312071038	3.86970361695662	2.23852484924525	3.18010296811171	3.54135622792138	4.18001112125859	2.3228046301871	1.61884213173987	2.07162247943597	3.78155979606072	2.87745080007804	1.96777132709429	2.75266573894912	3.07795584571968	2.08305169356368
hsa-miR-297	1.7871362828211	2.71681312071038	3.02025648152712	2.23852484924525	2.45735229354087	1.99201287820578	2.43314080192664	3.08127144820737	4.39992989652376	2.50775352773829	2.14476525746728	3.54147790778836	3.0336474626037	2.29388811579093	1.80431894404257	2.6038146169546
hsa-miR-7159-3p	4.46784070705276	3.00279344920621	3.30340552667029	2.7359748157442	2.16825202371253	5.82848212512061	2.74508193037877	1.84876286892442	1.32828072347887	1.41742590698251	3.66867741408876	2.32409487698611	4.7554473738112	1.94980489842229	2.44113739488112	1.56228877017276
hsa-miR-548ar-3p	1.48928023568425	3.90839782277634	2.07642633104989	1.98979986599578	3.10782790065462	2.36090415194759	3.36896418728304	3.27088815271244	2.32449126608803	2.56226990877607	2.31408883042522	3.2094643539332	2.54170463083012	1.37633286947456	4.1393199304506	2.08305169356368
hsa-miR-526a-3p	2.97856047136851	2.38316940413191	1.88766030095445	1.74107488274631	3.10782790065462	3.3200214636763	2.86985838175963	2.3228046301871	1.95091231260959	3.54356476745627	3.04782431324297	3.48614231547916	2.21374274298108	3.55552657947595	2.65341021182731	3.12457754034552
hsa-miR-548al	3.67355791468783	3.33643716578468	3.02025648152712	3.06760812674349	3.03555283319754	2.7297954256894	1.80925854502237	3.22348397658618	1.78487722217473	2.28968800358713	3.16070669521493	2.82211520776885	3.0336474626037	2.40858252158048	2.01659176098875	2.47362388610687
hsa-miR-4693-3p	4.07069931087029	2.43083279221455	3.30340552667029	1.65816655499648	1.80687668642711	3.54135622792138	2.49552902761707	3.12867562433364	3.15466671826232	2.99840095707838	2.70917716732708	2.3794304692953	2.13175227101881	2.98205455052821	2.22886457793494	2.47362388610687
hsa-miR-196a-5p	2.18427767900357	4.67101203209855	1.98204331600217	2.0727081937456	3.18010296811171	3.54135622792138	2.99463483314048	1.75395451667189	1.74336844956602	1.58097505009588	1.97544168450933	2.26875928467692	2.04976179905655	2.17919371000139	8.70318549479357	2.73400534780233
hsa-miR-4790-5p	3.57427256564221	4.00372459894161	3.02025648152712	2.7359748157442	4.19195391251089	2.95113018993449	2.86985838175963	1.84876286892442	1.90940354000088	1.19936038283135	2.76561835831307	2.3794304692953	3.19762840652822	1.49102727526411	4.35159274739679	1.69247950102049
hsa-miR-4759	1.88642163186672	3.14578361345412	2.45395839124078	2.0727081937456	3.46920323794005	2.87735193518612	1.68448209364152	3.50790903334378	2.5320351291316	2.99840095707838	2.3705300214112	2.65610843084127	1.7217999112075	2.63797133315957	3.18409225419277	3.51514973288871
hsa-miR-186-3p	1.98570698091234	4.14671476318953	1.60451125581128	1.74107488274631	2.24052709116961	3.68891273741811	2.86985838175963	3.22348397658618	2.36600003869674	2.56226990877607	2.25764763943924	3.09879316931481	2.13175227101881	2.06449930421184	3.29022866266586	1.82267023186822
hsa-miR-4434	1.68785093377549	3.2411103896194	2.17080934609762	1.82398321049613	3.90285364268255	3.61513448266975	2.37075257623621	3.08127144820737	2.07543863043574	2.50775352773829	2.76561835831307	2.93278639238723	1.63980943924524	1.94980489842229	3.92704711350442	2.47362388610687
hsa-miR-450b-3p	3.97141396182468	2.38316940413191	2.73710743638395	1.57525822724666	2.38507722608378	4.05780401115992	1.49731741657024	2.79684639144977	2.19996494826188	1.74452419320924	2.25764763943924	5.86557278477446	2.29573321494334	2.40858252158048	2.12272816946185	2.21324242441141
hsa-miR-518d-3p	2.97856047136851	2.71681312071038	2.26519236114534	3.06760812674349	2.3128021586267	2.28712589719923	2.18358789916493	2.84425056757604	3.03014040043618	2.34420438462492	3.10426550422895	3.154128761624	2.04976179905655	3.21144336210731	2.33500098640803	1.82267023186822
hsa-miR-3121-5p	3.77284326373344	1.47756503056179	4.15285266209979	1.90689153824596	2.7464525633692	4.79558655864354	4.05523466987773	1.32731693153548	1.7018596769573	1.85355695528482	3.33003026817287	1.88141013851256	2.78767604671691	3.4408321736864	2.44113739488112	4.16610338712736
hsa-miR-96-5p	2.38284837709481	2.90746667304093	2.35957537619306	1.57525822724666	1.80687668642711	3.02490844468285	2.86985838175963	3.08127144820737	3.19617549087103	2.23517162254934	3.16070669521493	2.71144402315046	2.29573321494334	1.83511049263275	2.01659176098875	3.12457754034552
hsa-miR-10524-5p	2.77998977327727	2.52615956837983	2.07642633104989	2.81888314349402	2.67417749591212	1.62312160446397	2.93224660745005	2.27540045406083	5.10557903087191	2.72581905188944	2.3705300214112	1.99208132313095	2.21374274298108	1.7204160868432	2.01659176098875	1.43209803932503
hsa-miR-548at-5p	2.08499232995795	2.47849618029719	2.17080934609762	1.32653324399719	2.52962736099795	2.36090415194759	2.68269370468835	2.6072296869447	3.32070180869718	3.10743371915396	2.99138312225699	2.76677961545965	2.3777236869056	2.75266573894912	2.86568302877349	2.08305169356368
hsa-miR-520e-5p	1.68785093377549	2.28784262796664	2.07642633104989	1.82398321049613	3.03555283319754	2.50846066144431	2.62030547899792	3.55531320947005	3.36221058130589	2.83485181396502	1.80611811155139	3.2094643539332	2.13175227101881	2.75266573894912	2.54727380335422	1.56228877017276
hsa-miR-3668	4.36855535800714	3.47942733003259	3.11463949657484	1.49234989949683	2.09597695625544	7.74671674857803	2.12119967347451	1.46952945991429	1.03771931521787	1.09032762075578	3.89444217803268	1.16204743849305	4.91942831773572	1.14694405789547	2.01659176098875	2.34343315525914
hsa-miR-5590-5p	2.77998977327727	2.71681312071038	5.09668281257701	3.23342478224314	2.96327776574046	3.39379971842466	2.55791725330749	2.13318792568203	1.66035090434859	2.01710609839819	2.87850074028503	2.04741691544014	2.54170463083012	2.63797133315957	2.54727380335422	1.95286096271595
hsa-miR-380-5p	2.38284837709481	2.52615956837983	2.35957537619306	2.23852484924525	1.30095121422752	3.09868669943121	1.93403499640323	2.55982551081843	2.5320351291316	2.39872076566271	2.87850074028503	6.25292193093881	1.7217999112075	1.7204160868432	1.48590971862329	1.95286096271595
hsa-miR-585-3p	2.28356302804919	2.90746667304093	3.02025648152712	1.90689153824596	3.39692817048296	1.40178684021888	2.30836435054579	2.27540045406083	3.27919303608846	3.05291733811617	2.6527359763411	2.3794304692953	2.62369510279239	2.06449930421184	2.54727380335422	2.21324242441141
hsa-miR-106a-3p	2.08499232995795	5.05231913675965	2.45395839124078	4.31123304299085	1.80687668642711	3.02490844468285	4.92866982954371	1.99097539730323	0.871684224783009	1.03581123971799	2.42697121239718	2.21342369236772	2.62369510279239	1.37633286947456	3.71477429655823	1.43209803932503
hsa-miR-4643	2.97856047136851	2.47849618029719	2.17080934609762	1.82398321049613	2.09597695625544	2.1395693877025	2.43314080192664	3.22348397658618	2.5320351291316	3.4345320053807	2.6527359763411	2.60077283853207	2.45971415886786	2.63797133315957	2.86568302877349	1.56228877017276
hsa-miR-4798-3p	3.07784582041412	3.05045683728885	2.73710743638395	2.48724983249472	1.87915175388419	2.06579113295414	3.11941128452133	2.27540045406083	1.90940354000088	2.28968800358713	1.69323572957943	2.82211520776885	2.13175227101881	3.32613776789685	3.60863788808514	4.03591265627963
hsa-miR-938	2.77998977327727	2.47849618029719	2.07642633104989	1.74107488274631	1.59005148405585	2.95113018993449	2.99463483314048	3.03386727208111	3.19617549087103	2.99840095707838	2.53985359436914	2.54543724622288	1.47582849532072	1.7204160868432	2.01659176098875	2.21324242441141
hsa-miR-3688-5p	1.7871362828211	3.57475410619787	1.41574522571584	1.74107488274631	2.24052709116961	2.58223891619268	3.7432935414256	3.03386727208111	2.32449126608803	2.56226990877607	1.69323572957943	3.65214909240674	1.80379038316977	2.52327692737003	1.16750049320402	1.69247950102049
hsa-miR-655-5p	3.77284326373344	4.43269509168536	2.64272442133623	3.64796642099226	2.96327776574046	2.21334764245087	3.24418773590219	0.995487698651613	1.16224563304401	0.708712953491255	3.95088336901867	1.16204743849305	2.95165699064143	1.14694405789547	4.45772915586988	2.34343315525914
hsa-miR-302a-3p	1.38999488663864	2.33550601604927	2.45395839124078	1.57525822724666	2.81872763082629	4.57425179439845	2.05881144778408	1.70655034054562	2.03392985782702	1.74452419320924	3.16070669521493	2.21342369236772	3.36160935045275	3.55552657947595	2.86568302877349	3.77553119458417
hsa-miR-329-3p	3.07784582041412	2.38316940413191	2.07642633104989	2.4043415047449	2.81872763082629	3.39379971842466	2.37075257623621	2.4650171585659	2.44901758391417	2.18065524151155	2.76561835831307	1.99208132313095	3.19762840652822	1.7204160868432	1.91045535251566	2.6038146169546
hsa-miR-548aj-3p	3.57427256564221	3.05045683728885	2.9258734664794	3.06760812674349	3.03555283319754	4.35291703015337	1.93403499640323	1.37472110766175	1.28677195087016	1.36290952594472	3.33003026817287	1.88141013851256	2.21374274298108	4.24369301421323	2.86568302877349	1.56228877017276
hsa-miR-548i	3.07784582041412	2.6214863445451	3.11463949657484	2.0727081937456	2.67417749591212	2.06579113295414	2.37075257623621	3.03386727208111	2.65656144695774	2.28968800358713	2.08832406648129	2.71144402315046	1.96777132709429	2.17919371000139	1.91045535251566	1.82267023186822
hsa-miR-4263	1.98570698091234	1.6205551948097	2.07642633104989	3.15051645449332	2.3128021586267	2.50846066144431	2.12119967347451	3.08127144820737	2.36600003869674	2.01710609839819	2.93494193127101	3.76282027702513	2.13175227101881	1.60572168105365	2.7595466203004	1.95286096271595
hsa-miR-561-3p	3.37570186755097	2.6214863445451	2.64272442133623	1.65816655499648	3.10782790065462	4.20536052065664	2.62030547899792	1.84876286892442	2.07543863043574	1.58097505009588	1.91900049352335	3.2094643539332	1.63980943924524	2.29388811579093	2.44113739488112	2.6038146169546
hsa-miR-513b-3p	4.46784070705276	2.90746667304093	1.88766030095445	1.65816655499648	2.09597695625544	3.02490844468285	3.43135241297347	2.1805921018083	1.82638599478345	1.90807333632261	3.21714788620091	1.71540336158498	2.45971415886786	1.14694405789547	1.80431894404257	3.51514973288871
hsa-miR-3683	2.77998977327727	2.28784262796664	2.35957537619306	1.82398321049613	2.60190242845503	2.06579113295414	2.93224660745005	2.51242133469217	2.61505267434903	1.69000781217145	2.42697121239718	3.154128761624	1.96777132709429	2.40858252158048	2.33500098640803	2.6038146169546
hsa-miR-4742-5p	2.97856047136851	2.33550601604927	2.17080934609762	2.65306648799437	2.38507722608378	2.87735193518612	2.24597612485536	2.84425056757604	2.19996494826188	2.61678628981386	2.31408883042522	2.26875928467692	1.80379038316977	2.52327692737003	1.69818253556948	1.56228877017276
hsa-miR-548bb-3p	1.58856558472987	3.81307104661106	0.849447135429502	1.40944157174701	1.59005148405585	3.3200214636763	2.74508193037877	2.13318792568203	2.57354390174031	2.39872076566271	2.87850074028503	1.99208132313095	2.62369510279239	2.40858252158048	2.33500098640803	1.17171657762957
hsa-miR-130a-5p	3.97141396182468	2.6214863445451	2.83149045143167	1.65816655499648	2.52962736099795	2.1395693877025	2.05881144778408	2.22799627793456	2.86410531000132	1.69000781217145	2.48341240338316	1.6047321769666	2.78767604671691	2.17919371000139	1.80431894404257	2.73400534780233
hsa-miR-5697	5.46069419750893	2.66914973262774	5.19106582762474	1.07780826074771	3.10782790065462	4.20536052065664	2.12119967347451	0.900679346399079	0.830175452174295	1.36290952594472	2.93494193127101	0.996040661565475	2.3777236869056	2.17919371000139	3.07795584571968	3.51514973288871
